"","x"
"2312","RT @StewSays RT @FoxNewsSunday Sen McConnell: The Democrats' biggest problem is spending too much, taxing too much and borrowing too much"
"2313","UPDATE: Dems will repeal job-killing small business mandate in #hcr, replace it with a job-killing tax hike.  They just don't get it."
"2314","House Ds have pulled the tax bill rather than allow a vote on repeal of Obamacare's job-killing small biz mandate #hcr"
"2315","Boehner: we should stop all the tax hikes because that is what's best for the economy and small business job creation"
"2316",".@kathrynlopez writes Boehner isn't blinking on the Bush Tax Cuts http://bit.ly/b9Tvo3"
"2317","Boehner Responds to Statement by White House Press Secretary Robert Gibbs on President Obama's Job-Killing Tax Hike  http://bit.ly/9NdVG8"
"2318","Boehner on """"Face the Nation"""": Freezing All Tax Rates Essential to Helping Economy, Creating Jobs http://bit.ly/aVdTc8"
"2319","Boehner on Face the Nation: GOP is not holding middle-class tax cuts hostage, but freezing all tax rates critical to help create jobs"
"2320","Boehner on Face the Nation: Half of all small business income will face tax hike under POTUS plan, hurting those we expect to create jobs"
"2321","Boehner on Face the Nation: Many rank-and-file Dems agree with GOP on freezing all tax rates to bring certainty, create jobs"
"2322","Boehner on Face the Nation: Raising taxes in a weak economy is a very bad idea, and economists agree"
"2323","Boehner on Face the Nation: What�s 'new' about POTUS' plan for more 'stimulus,' more taxes &amp; more uncertainty for small businesses?"
"2324","TUNING OUT: Democrats Split With President Obama On More Failed �Stimulus� Spending &amp; Massive Tax Hike http://bit.ly/d9QShL"
"2325","President Obama on @GMA this morning comes out in favor of tax hikes for small businesses"
"2326","RT @USASpeakingOut Americans asking, Where are the Jobs? @GOPLeader offers 2-point plan: cut spending, freeze taxes: http://bit.ly/cN84ut"
"2327","RT @RepTomPrice Common sense plan from @GOPLeader @RepublicanStudy: Immediately reduce spending, prevent '11 tax hikes http://bit.ly/9CLyN7"
"2328","President Obama refuses to extend current tax rates, pledges tax hike on small businesses @nytimes reports http://nyti.ms/cPNExc"
"2329","Step 2: stop the coming tax hike and instead freeze all tax rates at current levels to give certainty to small businesses"
"2330","On @GMA this morning Boehner put forth a two-step plan for immediate bipartisan action on jobs, spending and taxes"
"2331","AUTUMN OF DISCONTENT: President's Tax Proposals Fail to Address Spending, Uncertainty at Heart of Economic Woes  http://bit.ly/c2Pk2C"
"2332","Boehner and @GOPWhip Cantor urge POTUS not to raise taxes as unemployment rises http://bit.ly/biSDHS (via @thehill) #wherearethejobs"
"2333","Boehner: President Obama Should Stop Tax Hikes, Tell His Economic Advisors, �You�re Fired� http://bit.ly/aEaW6I"
"2334","Most Economists favor stopping the Democrats� tax hikes http://bit.ly/ci83cd (via @WSJ_Econ)"
"2335","Minnesotans voice concern over ObamaCare�s $20 billion job-killing tax on medical devices http://bit.ly/b61ipO #hcr"
"2336","""""First, President Obama should announce he will not carry out his plan to impose job-killing tax hikes on families and small businesses."""""
"2337","Boehner: President Obama Should Stop Tax Hikes, Tell His Economic Advisors, �You�re Fired� http://bit.ly/aEaW6I"
"2338","Most Economists favor stopping the Democrats� tax hikes http://bit.ly/ci83cd (via @WSJ_Econ)"
"2339","Minnesotans voice concern over ObamaCare�s $20 billion job-killing tax on medical devices http://bit.ly/b61ipO #hcr"
"2340","""""First, President Obama should announce he will not carry out his plan to impose job-killing tax hikes on families and small businesses."""""
"2341","Erasing the deficit requires spending cuts &amp; real economic growth. We won't have real economic growth if Washington keeps raising taxes"
"2342","Freddie Mac seeking another $1.8 billion bailout from taxpayers http://yhoo.it/aA9Iss (via @AP)"
"2343","Boehner on @meetthepress: We cannot raise taxes in weak economy w/o risking double-dip recession #MTP"
"2344","Administration continues to push for job-killing tax on families, small businesses http://bit.ly/bRJYE6 (via @WSJ)"
"2345","It�s official: Dems to call House back on Tuesday to pass more �stimulus� spending, """"paid for"""" with new job-killing tax on U.S. job creators"
"2346","BREAKING: Dem leaders may bring House back to pass more �stimulus� spending, """"paid for"""" with new job-killing tax on U.S. job creators"
"2347","RT @StewSays RT @FoxNewsSunday Sen McConnell: The Democrats' biggest problem is spending too much, taxing too much and borrowing too much"
"2348","Boehner on @FoxNewsSunday: You cannot raise taxes on the American people in the middle of a recession"
"2349","RT @WSJPolitics Health Bill's New Tax Rules Under Fire http://on.wsj.com/9veqP0 #hcr"
"2350","UPDATE: Dems will repeal job-killing small business mandate in #hcr, replace it with a job-killing tax hike.  They just don't get it."
"2351","House Ds have pulled the tax bill rather than allow a vote on repeal of Obamacare's job-killing small biz mandate #hcr"
"2352","RT @AULAction @CharmaineYoest on New CRS Memo: Congress must explicitly prohibit taxpayer-funded abortion http://bit.ly/96q5X0 #hcr #prolife"
"2353","Dems betting on �lame duck� Congress to jam through a national energy tax http://bit.ly/brweCK (via @dcexaminer)"
"2354","Obama, Boehner in Standoff Over Tax Hikes http://bit.ly/cktCIX (via @WSJWashington) #tcot #teaparty #hellno"
"2355","Las Vegas Review-Journal: now the ObamaCare mandate is a tax http://bit.ly/9urjDm #hcr"
"2356","Pelosi Announces Tax Hikes on Small Business http://bit.ly/dmgzpF (via @thehill)"
"2357","The battle over taxpayer funding of abortion in ObamaCare is far from over http://bit.ly/bAIpEq (via @washtimes) #hcr #prolife"
"2358","Pro-life forces win a round in fight to prevent taxpayer funding of abortion under ObamaCare http://bit.ly/cc1czz (via @AP) #hcr #prolife"
"2359","RT @WSJopinion Lost in Taxation: The IRS's vast new ObamaCare powers. http://on.wsj.com/bBkjlw #hcr"
"2360","RT @AUL Missouri becomes 5th State to opt out of taxpayer-funded abortions http://bit.ly/9K6icb #tcot #prolife #hcr"
"2361","Please RT Obama Administration OK's PA plan to subsidize abortions with federal tax dollars http://bit.ly/9s66Lz (via @nrlc) #prolife #hcr"
"2362","RT @WMRepublicans First of $569,000,000,000 of taxes in Dems Health Bill in effect tom hurting small biz owners http://bit.ly/df29ng #hcr"
"2363","Las Vegas Review-Journal editorial: Americans need jobs, not a crippling new national energy tax http://bit.ly/ai98xh"
"2364","RT @GOPConference Wall Street Bailouts + Higher Taxes + Bloated Government = Zero Jobs http://bit.ly/bdGeRm  @ConfPolicy"
"2365","Boehner: Dems� �Scheme &amp; Deem� Budget Ploy Is Every Taxpayer�s Worst Nightmare http://bit.ly/cXWTc5"
"2366","Boehner's OC Register op-ed on one-year anniversary of nat'l energy tax vote: http://bit.ly/cXG0zt"
"2367","RT @USASpeakingOut Rep. Chris Smith: """"Taxpayers should not be compelled to pay for abortion"""" http://ow.ly/23myA #prolife #speakingout"
"2368","Hoyer: �No� to a Budget, �Yes� to Middle Class Tax Hikes  http://bit.ly/aVFJxt"
"2369","Patrick J. Michaels writes in the NY Post: Dems' national energy tax is �all pain, no gain� http://bit.ly/a9HQC2"
"2370","Medicaid expansion under ObamaCare will cost Buckeye taxpayers $1.45B http://bit.ly/bOr8vX; Ohio faces an est. $8B budget deficit #hcr"
"2371","Leader Boehner will be on @FoxNews with @BillHemmer at 10:30 AM EST to talk about the economy, Dems� national energy tax"
"2372","Revealed: White House Scheme to Exploit Oil Spill Crisis By Imposing Nat'l Energy Tax http://bit.ly/a4g2Xl"
"2373","@mikeallen reveals scheme by WH to pass job-killing natl energy tax in lame duck session after election http://politi.co/a3Tbz0"
"2374","President Obama Should Not Use Oil Spill Crisis To Push For Job-Killing Nat�l Energy Tax http://bit.ly/b3Angv"
"2375","With tax day behind us, a new Rasmussen poll says 66 percent of American voters believe that America is overtaxed."
"2376","The tax cuts should be permanent; however at least a temp. extension is needed to avoid a tax hike on our sm. businesses &amp; working families."
"2377","Back for the lame duck Congress with pending legislation: extending temporary tax cuts, addressing Medicare reimbursement rates to doctors"
"2378","We voted on our alternative budget today which cuts taxes, borrowing and spending."
"2379","Voted no on Cap and Trade tax.  Bad for Ohio households and small businesses."
"2380","I am in the House Budget Committee today voting on amendments. This budget borrows too much, spends too much and taxes too much."
"2381","This $1 trillion healthcare bill will increase taxes and the cost of healthcare, cut medicare for seniors and limit choices. I voted NO."
"2382","Introduced HSA Act that takes important steps to improve health care and lower costs.Expands tax free HSAs &amp; makes insurance tax deductible."
"2383","Just spoke on Floor against $1.5 trillion tax hike in President�s budget. Cap and trade especially harmful, costs $1,600 a year, per family."
"2384","Nonpartisan Congressional Budget Office says Obama budget will cost taxpayers $2.3 trillion more than White House estimated."
"2385","The AIG bonuses are outrageous. I cosponsored legislation to recover the taxpayers� money within two weeks."
"2386","@nkoscielniak Voted no on Cap and Trade tax.  Bad for Ohio households and small businesses."
"2387","Cap and Trade Forum in Sioux City today at 1: http://bit.ly/4VHmX #tcot #capandtrade #capntax #siouxcity #energy #ACES"
"2388","RT @GOPLeader NY Post reports Speaker Pelosi Unaware of Efforts to Stop Taxpayer Funding of ACORN http://bit.ly/GfmIL #acorn #tcot"
"2389","Read a great column by @MicheleBachmann: http://bit.ly/lLIOb #ACORN #tcot #taxes #spending"
"2390","Tax day is about over. Tens of thousands to protest in DC. 700+ Tea Party demonstrations across America. Two rallies and I'm now on floor."
"2391","Great editorial by WSJ: http://bit.ly/4hIbTH Hollywood advocates for every big govt initiative, but loves low-tax locations 4 movies. #iowa"
"2392","""""ACORN: Tax Cheats"""" http://bit.ly/YRsaZ #tcot #acorn #acornwatch"
"2393","We need to make health insurance premiums tax-deductible, tackle lawsuit abuse and make coverage more portable http://is.gd/34PVk #tcot"
"2394","Great piece in WSJ: """"The Pelosi Jobs Tax"""" http://online.wsj.com/article/SB10001424052970203609204574316183688201934.html #tcot #jobs"
"2395","6,900 Iowa Small Businesses Hit With Tax Hikes Under Liberal Health Plan: http://is.gd/1T5Qx #iowa #jobs #smallbiz #tcot #wherearethejobs"
"2396","Taxpayers Forced To Fund Abortion  http://bit.ly/D2hzo  #life #abortion #tcot"
"2397","RT: @congressblog The Hill: Health care plan: raising taxes to pay for Washington spending (Rep. Steve King) http://bit.ly/WOr6h #tcot"
"2398","What we do not need: """"Taxes set to rise"""": http://bit.ly/5KzTi
 #taxes #tcot"
"2399","78% Say Health Care Reform Likely to Mean Higher Taxes for the Middle Class - http://shar.es/emqJ #healthcare #middleclass #tcot"
"2400","We do not need tax hikes for small biz: http://bit.ly/IIIOS
 #tcot"
"2401","Cap and Trade update: http://www.politico.com/news/stories/0709/24751.html #capandtrade #energy #capandtax #ACES #tcot"
"2402","Radio Iowa on #capandtrade http://bit.ly/NFW0w
 #tcot #Iowa #ACES #capandtax"
"2403","WH pushing hard for cap and trade: http://online.wsj.com/article/SB124698120257506383.html #tcot #capandtax #energy #ACES"
"2404","King, @ChuckGrassley on #capandtax: http://bit.ly/gpnf1
 #tcot #ACES #Iowa"
"2405","great article on #capntax http://bit.ly/PcLqT
 #tcot #capandtax #ACES"
"2406","Great time in SC yesterday: http://www.siouxcityjournal.com/articles/2009/07/07/news/top/b06684a4c6dfee9a862575ec0000b03f.txt #tcot #capntax"
"2407","Reminder: Cap and Trade Forum in Sioux City Monday: http://bit.ly/4VHmX  #tcot #capandtrade #capntax #siouxcity #energy #Iowa"
"2408","SCJ: King to hold �cap and trade� forum in Sioux City http://bit.ly/4VHmX  #tcot #capandtrade #capntax #siouxcity #energy #ACES"
"2409","Great analysis of #capandtrade: http://bit.ly/j6R7L
 #tcot #capntax #energy"
"2410","SCJ Coverage of Cap and Trade: http://bit.ly/U1jha
  #tcot #capntax #capandtrade #energy"
"2411","Next move: Contact your Senators and ask them to oppose this #capandtax bill #capntax"
"2412","""""Due to the high volume of external calls regarding HR 2454 House phones are near capacity"""" #capandtax #capandtrade #capntax #energy #tcot"
"2413","Time to see if #capandtax has the votes in the House #capandtrade #capntax #energy #tcot"
"2414","on House floor #capandtax #capandtrade #capntax #energy #tcot"
"2415","How much will your district be hurt? http://bit.ly/17N0kV
 #capandtrade #capntax"
"2416","Floor Speech on #capandtrade http://bit.ly/PRlH6
 #tcot #capntax #energy"
"2417","RT @cathymcmorris With unemployment nearing 10%, what is Speaker Pelosi's number one priority? http://su.pr/1Vk4Ok  #tcot #capntax #energy"
"2418","""""Cap and Tax"""" Bill - Possible Deal w Ag Dems: http://bit.ly/cHz4d
 #tcot"
"2419","Energy Tax Update: http://bit.ly/ZXw7Z"
"2420","Admin. &amp; #AIG: This is not a viable plan, it is a vain hope: http://ow.ly/2LEfO #tcot #redeye #Treasury #Taxpayer"
"2421","WIll cap and trade cost jobs?  Many agree yes   http://bit.ly/nwYFS #energytax"
"2422","The Democrats are on the House floor breaking arms trying to get more job-killing Cap and Tax votes. Abominable."
"2423","I oppose the hunter-gatherer economy proposed in the cap and tax bill, floor speech:  http://bit.ly/T4eeB"
"2424","RT @WMRepublicans #taxes #gop #hc PELOSI: Buy a $15,000 Policy or Go to Jail http://bit.ly/3VcHAi"
"2425","Only in Washington does an �exit plan� mean #taxpayers own MORE of a company http://ow.ly/2MoCG #tcot #redeye #treasury #AIG @WSJ"
"2426","@adamsbaldwin / ANY tax hikes in a recession = more unemployment."
"2427","This morning on America's Morning News http://ow.ly/3kOOU #tcot #tycot #redeye #taxes"
"2428","Good insight from Krauthammer http://ow.ly/3qU8s #GOP #TAXES #tcot #tycot #redeye"
"2429","#Speaking Democrat: """"Expiring Bush era tax cuts"""" = """"Impending Obama era tax hikes"""" #tycot #tcot #redeye"
"2430","I can't believe I have to fight some DC #GOP """"leaders"""" to cut taxpayers' money from being spent on Washington politicians:http://ow.ly/28WAE"
"2431","GOP saying we must pass bad tax bill now is like Custer at Little Big Horn saying: """"We must strike now before there are more of us."""""
"2432","Taxing working families� employer-sponsored health benefits is a jobs-killing policy endorsed by this Administration. http://bit.ly/7eUMuu"
"2433","Earlier today on @wjrradio discussing #taxcuts &amp; #extendui w/ Frank Beckmann http://ow.ly/3imQ8 #tcot #tycot #redeye #taxes"
"2434","Economic growth is hurt when a permanent tax increase is the price of a temporary tax reprieve. #tcot #tycot. #redeye"
"2435","#Democrats join #Republicans call for full tax relief http://ow.ly/2FcgD #tcot #redeye #taxes"
"2436","With @wjrradio's Frank Beckmann discussing #taxes http://ow.ly/2Fpc9 #tcot #redeye"
"2437","Reagan's four corners of an economic recovery: real and enduring tax relief; spending reductions; red tape cuts; &amp; a sound dollar."
"2438","Robert Davi's concern for animal welfare is inspirational and active, which is why he brought me the idea of a tax credit for pet expenses."
"2439","Interview with Lars Larson before Cap and Tax bill passage http://tinyurl.com/kqrqmt"
"2440","Ergo, intrinsically inhumane /RT @Kelseys_Chimp: But taxpayer funded animal experimentation gave us #RedEye &amp; other animal acts."
"2441","Opposed to """"compromised"""" tax bill http://ow.ly/3qsxx #tcot #tycot #redeye #taxes"
"2442","Feather Weather: There's a quill in the air! Lame Duck Congress wings it thru DC snow &amp; public loathing to vote on compromised tax bill."
"2443","This morning with @BigJohnandAmy  http://ow.ly/3p6eE #tcot #tycot #redeye #taxes"
"2444","Thanks! /RT @BigJohnandAmy: This morning Rep. McCotter updated us on the tax cuts bill &amp; unemployment. Listen here: http://bit.ly/dQqBGz"
"2445","This morning with @BigJohnandAmy  http://ow.ly/3p6eE #tcot #tycot #redeye #taxes"
"2446","Thanks! /RT @BigJohnandAmy: This morning Rep. McCotter updated us on the tax cuts bill &amp; unemployment. Listen here: http://bit.ly/dQqBGz"
"2447","This morning on the @SteveGillShow http://ow.ly/3lYIg #tcot #tycot #redeye #taxes #healthcare #unemployment"
"2448","RT @RepKevinBrady: Discussing tax cut extensions on FOX News today: http://www.youtube.com/watch?v=_e7xDQd2tvc"
"2449","On WDIV Detroit discussing #healthcare and #taxes http://ow.ly/3aIYG #tcot #tycot #redeye @local4news"
"2450","Yesterday on @foxnews discussing #taxcuts http://ow.ly/36jRY #tcot #redeye #taxes #Bush #GOP"
"2451","On @foxnews today 5pm EST discussing #Bush #taxcuts // #tcot #redeye #taxes"
"2452","#Treasury hid $40 billion in #AIG losses http://ow.ly/2ZCMA #tcot #redeye #taxpayers"
"2453","Interview yesterday on @FoxBusiness http://ow.ly/2ZytH #tcot #redeye #taxes"
"2454","On Cavuto yesterday: tax relief will grow our economy http://ow.ly/2DYY0 #tcot #redeye"
"2455","America's manufacturing leadership in danger BEFORE Dems' cap and tax scheme: http://ow.ly/21jYJ"
"2456",".@AmSpec: Holder/DOJ brief contradicts Obama's insistence health care mandate is not a tax http://bit.ly/aSiDX7 #hcr"
"2457","Big Govt &amp; Big Business Capping and Taxing Your Prosperity: RT @AmSpec: Disgraceful Display of the Day http://bit.ly/9ACTiZ"
"2458","Fannie &amp; Freddie want ANOTHER $19 billion from Taxpayers; still NOT in Dems' Financial """"Reform"""" bill: http://bit.ly/aCPQso"
"2459","Signed on to legislation to stop federal tax dollars from going to ACORN."
"2460","Going on WHO's Big Show around 12:40 central time to discuss the tax bill.  Please listen in."
"2461","Calling for fiscal discipline on the eve of Tax Day:  http://tinyurl.com/csegno"
"2462","Oct episode of the Congressional Report focuses on taxes with Rep. Dave Camp: http://www.youtube.com/congressmantomlatham#p/u/0/EPr-Nl3W00Y"
"2463","Newly released analysis from Treasury Dept concludes cap-and-trade could cost taxpayers up to $200 billion a year, according to CBS News."
"2464","Think US tax dollars should bail out Greece? Take my survey &amp; let me know what you think http://bit.ly/97O1a2 #tcot"
"2465","RT @GOPLeader: ObamaCare socks middle class with a $3.9 billion tax increase http://bit.ly/9yYoD8 (via @thehill) #hcr #hcrcostsjobs"
"2466","Obama/Pelosi tax hikes would cost 16th district $1.6 billion, more than 15K jobs over 10 yrs. Must block all tax hikes! http://bit.ly/hp9lfQ"
"2467","RT @GOPWhip: At the end of this year, Americans will face the """"Obama tax increase,"""" &amp; it will be the largest in history http://j.mp/aqHiL2"
"2468","RT @GOPLeader: Attn @presssec: Republicans are unified: to boost our economy, we need to stop ALL tax hikes and cut spending now"
"2469","95,000 Americans lose jobs in Sept as Dems stick w/failed stimulus, plan $3.9 trillion tax hike http://bit.ly/bwxS8Q"
"2470","Deficits are high bc DC spends too much, not bc taxes are too low. Read my op-ed &amp; let me know what you think http://bit.ly/cbQGXl"
"2471","Weak May jobs show we can't tax borrow spend to recovery. RT if u agree small biz, not fed govt, key to job growth http://bit.ly/bT3UYy"
"2472","Tax hike stopped. Now need to work on permanent tax relief, significant spending cuts bit.ly/erhykv"
"2473","9.8 % unemployment. Time for Dems to abandon plans to hike taxes on small business! http://bit.ly/eFu3oC"
"2474","More info on the jobs bill i'm cosponsoring. Permanently lower taxes, cut runaway spending. http://bit.ly/dwscc0 #FL16 #jobs #tcot"
"2475","FL families, small biz can't afford largest tax hike ever. Extending all tax cuts key to economic growth, job creation http://bit.ly/c5EDfQ"
"2476","Going on @jerrydoyle show at 4:30 to talk need to cut taxes AND spending. Station info here http://bit.ly/eBbI8i"
"2477","Pls read my op-ed on need to cut spending &amp; pay for new programs, like UI ext, &amp; block any tax increase #JOBS bit.ly/e5IYcb"
"2478","Oct unemployment still near 10%. Must stop tax increase - the American people have spoken loud &amp; clear! http://bit.ly/aTW2jv"
"2479","Increase taxes or cut spending? Take my survey &amp; let me know what you think at rooney.house.gov/"
"2480","Check out my op-ed on the need to extend tax cuts. RT if u agree higher taxes would hurt economy, kill jobs  http://bit.ly/a8jdlb"
"2481","Higher taxes NOT the solution for Florida's high unemployment http://bit.ly/aScYtJ"
"2482","What should we do to cut the deficit - increase taxes or cut spending? Take my survey &amp; let me know what u think rooney.house.gov/"
"2483","Recovery summer? US lost 125K jobs in June. Small biz can't grow while getting hammered w/taxes, mandates. Need relief! http://bit.ly/9591uV"
"2484","FL jobless rate hit new high. U think DC policies (health bill energy tax etc) helping/hurting small biz create jobs? http://bit.ly/9TpERx"
"2485","Tax day - taxes going up, getting harder to comply http://bit.ly/95zofH"
"2486","Good news for Charlotte Cty Airport. $500K fed grant for safety, efficiency; bring more biz to county. Finally a return on federal tax$!"
"2487","Visit my website and take my tax day poll: http://www.rooney.house.gov/"
"2488","RT @boblatta: Obama, Congressional Dems to Force Tax Increases #tcot http://amplify.com/u/4w0i"
"2489","RT @ConfPolicy: House will vote on 13 bills Tues. Spoiler Alert: None protect U.S. taxpayers and business from Dems' Jan 1 tax hike. htt ..."
"2490","RT @HeardontheHill: Pence on health care: """"come on. you gotta know John Boehner was never gonna stand for that tax on tanning beds."""""
"2491","Pelosi led house debating 80+ bills this week, not one stops the $3.9 trillion tax increase that will hit all Americans on Jan 1. #pledge"
"2492","The IRS can hire as many as 16,500 additional auditors and agents to investigate and collect billions in new taxes http://bit.ly/9YkxlZ #hc"
"2493","RT @GOPLeader: Seven Things Every American Should Know About the Value-Added Tax (VAT) http://ow.ly/1CeCV"
"2494","Met with 100+ @Devon today. Discussed Energy Tax &amp; Healthcare. Like me, they're unanimously AGAINST this govt takeover by Obamacare!"
"2495","Dems plan to cram through  2,000 page spending bill bloated with earmarks - will cost taxpayers $575 mil per page.  http://ow.ly/3pFPW #GOP"
"2496","The bill includes $569.2 billion in job-killing tax hikes during the worst recession in a generation http://bit.ly/bOtfdx"
"2497","GOP cares about #HC, but we don�t care for the Dem bill.  Higher Premiums, higher taxes and cutting medicare is not reform!"
"2498","WSJ article on what's going on in cmte: http://tinyurl.com/qka54n democrats actually hired a speedreader to get thru this huge cap&amp;TAX bill!"
"2499","http://tinyurl.com/dnmpfq

While families are hurting � Pelosi wants to raise taxes even faster! What's wrong with these people?!"
"2500","RT @GOPWhip Speaker Pelosi cast decisive vote for adjourning House w/o a vote to prevent one of the largest tax increases in US history"
"2501","Dem bill would raise taxes on up to 50% of small biz while spending an additional  $100 billion in stimulus funds.  http://ow.ly/3j42V  #GOP"
"2502","RT @USASpeakingOut Americans asking, Where are the Jobs? @GOPLeader  offers 2-point plan: cut spending, freeze taxes: http://bit.ly/cN84ut"
"2503","Get ready, dems are bring up a massive cap and tax bill in cmte next week!� I will not stand by and watch OKLA jobs get shipped overseas."
"2504","Democrats passed a $26 billion spending bill which raises taxes on Americans &amp; kills jobs. """"Stop the spending in Washington"""" I voted NO!"
"2505","In an E&amp;C hearing. Pelosi &amp; the Dems are setting us up for a huge tax increase on all energy we consume."
"2506","Today I participated in an Energy Summit to discuss the impact of the democrat nat'l energy TAX plan. More here: http://tinyurl.com/cb8khb"
"2507","The health care takeover contains $52 billion in new taxes on employers who already cannot afford to pay their employees health care!"
"2508","On the ground in Copenhagen. I fear this climate treaty is a backdoor cap n tax. Last thing American famlies need are higher energy bills"
"2509","My statement on Dems decision to punt on tax relief  http://ow.ly/2LXsS  #GOP #OK1 #OKTCOT #Pledge"
"2510","Breaking:  Democrats pass another taxpayer funded bailout.  Ready my statement opposing it here http://ow.ly/2nJ9d  #oktcot #ok1 #okgop"
"2511","Today i was honored to receive CCAGW's  """"Taxpayer Hero"""" award.  Will continue standing up for US taxpayers in Congress #oktcot #ok1 #okgop"
"2512","At hearing with BP CEO Hayward today, taxpayers should not pay a dime to clean up this mess http://youtu.be/6bLA8tK3TjA"
"2513","Here is my statement on tax day.  Taxpayers are getting stuck with the bill for the record spending Washington.  http://bit.ly/cIE7EG"
"2514","The Democrats� #HC bill has 12 different taxes that break Obama�s pledge to not raise taxes on families making less than $250k a year."
"2515","Here is my statement on Obama's executive order signing today. I offered an alternative way with no tax increases.  http://bit.ly/94I9py"
"2516","Spoke to 75 at the SandSpringsChamber today. Great questions: energy, taxes, economy, climate change.  http://twitpic.com/wnzgr"
"2517","Reading Pelosi HC Bill. Bad for patients, doctors, seniors, small business and terrible for the economy. TAX, TAX, TAX!"
"2518","TRC: Questions on our growing debt, health care, energy tax &amp; health care! Great hearing from so many friends. http://twitpic.com/d1v9a"
"2519","My natural gas amendment was accepted in my cmte, Energy&amp;Commerce. Good for OKLA, but this cap&amp;TAX bill is still bad news for America. #tcot"
"2520","In the Energy&amp;Commrc cmte markup on the cap&amp;tax bill. Democrats are up to their old tricks. We offer amndts they say they can't find them."
"2521","In an E&amp;Cmtg. Pelosi&amp;theDems are hell bent on raising taxes on ALL who use ANY form of energy. They learned NOTHING from the tea parties."
"2522","Join me TODAY at noon for the Tulsa Tea Party. KRMG will be live @ LaFortune Park, 61st &amp; Yale at NOON TODAY. We are Taxed Enough Already!"
"2523","I voted NO! on the $3.5 trillion democrat budget that raises taxes on every American.� http://tinyurl.com/d89ast"
"2524","At a meeting discussing the budget. Obama's budget spends too much, borrows too much and taxes too much."
"2525","Why do they think more regs and increased taxes on all energy is a good idea? Especially in our current financial situation?I get no answer!"
"2526","On the Obama energy plan: That means a cap and tax system on all Americans. We will all pay more to heat and cool our homes."
"2527","Can�t afford new entitlement.NYT:""""Social Security to pay out more than it takes in""""(6yrs b4 expected) http://nyti.ms/bfTaX0"
"2528","#SmallBusiness Should Not Be Taxed To Pay For #HealthCare Reform. Video Link: http://br.st/0hw  ( #tax )"
"2529","Please take a moment to view a speech I gave this morning against the proposed healthcare tax on small businesses. http://bit.ly/pUFox #tcot"
"2530","Do you support lower #taxes ? If so, please follow me on Twitter. #tcot #taxes"
"2531","Please take a moment to view my speech on the @housefloor calling for tax code simplification for small businesses http://tinyurl.com/owamk4"
"2532","http://twitpic.com/3aywt - I challenge Obama to a game of 1on1 bipartisan bball.ShowingCh10 my skills&amp;doing an interview about taxes&amp;spnding"
"2533","Obama's Budget Borrows,Taxes and Spends Too Much.Please take a min to read my oped which ran in the HeraldTribune http://tinyurl.com/cce7tk"
"2534","::Poll Question:: Do you support any taxpayer funds being used to help bail out Greece?"
"2535","I will be on the G.Gordon Liddy Radio Show at 11:35.Talking tax cuts &amp; health care bill.Listen Live http://bit.ly/dm7mF7"
"2536","What does freedom mean to you?For me it is less government,lower taxes,and less spending.Plz view the video clip here:  http://bit.ly/FM2Aj"
"2537","FYI: I'll be on MSNBC�s �Morning Joe� with @JoeNBC tomorrow at 7am to discuss the tax debate going on in Congress. #Sayfie"
"2538","Congressman @VernBuchanan (FL-13): No Taxpayer Monies for ACORN : Link To Statement: http://bit.ly/VbZEu ( #tcot #sayfie #acorn )"
"2539","Why Washington Is Broken: $300,000 Of Taxpayer Dollars Spent On Alcohol: Article: http://bit.ly/cTN7P0    #spending #debt"
"2540","Congress passes """"Middle Class Tax Relief Act""""... preventing across-the-board tax increases... what do you think?"
"2541","Do you support or oppose raising taxes by as much as 8% on small business owners to fund a gov-run health care program for the uninsured?"
"2542","National Debt Update: Our #Debt Reaches $13 Trillion ($117,975 per taxpayer) &amp; surpasses 90% of GDP. Anyone else worried?"
"2543","Buchanan Calls For Less Spending And Lower Taxes To Put Florida Families Back To Work [Release: http://goo.gl/fUvK ]"
"2544","PHOTO: Taping SNN news segment. Discussing budget &amp; tax cuts, will air at 6pm.  http://yfrog.com/2tpeluj"
"2545","Interview with SNN. Discussed extending the tax cuts, jobs &amp; the economy. Will air at noon. (@ Herald-Tribune Media Group)"
"2546","My #TaxDay Commitment To You: I will continue to do everything I can to lower your taxes. VIDEO: http://bit.ly/cIgj50"
"2547","As Americans file their taxes today, Congress should file a Balanced Budget Amendment. #TaxDay"
"2548","Long Day of Debate On The #HealthCare Bill.I Will Vote NO! It Raises Taxes,Kills Jobs,Spends $1.2 Trillion,&amp;Has The Gov Takeover #HealthCare"
"2549","8% Tax On Small Businesses http://amplify.com/u/snf"
"2550","Small Business Should Not Be Taxed To Pay For Health Care Reform. Video Link: http://br.st/0hw"
"2551","No Taxpayer Monies for ACORN!: http://bit.ly/VbZEu"
"2552","@overtaxed23 Thanks for your feedback yesterday re:2nd Stimulus.Please view my statement in opposition here: http://tinyurl.com/kurrxp"
"2553","Heading to the @HouseFloor to speak about the need for tax simplification for America's small businesses."
"2554","Today I called for a simpler tax code for small business. Please take a moment to watch the video http://tinyurl.com/d4wunp"
"2555","http://twitpic.com/4pyf9 - Hearing testimony on Capitol Hill from a Bradenton CPA about how the tax code hurts small businesses."
"2556","Want to know what I think about taxpayer funded bonuses for AIG execs?Turn on CSPAN and watch my floor statement.On my way to the floor now."
